8	2097152	0.000000254309	0.000000261299	0.000000261180	0.000000254903	0.000000253641	0.000000251628	
16	1048576	0.000000259057	0.000000265752	0.000000265881	0.000000253966	0.000000255097	0.000000254381	
32	524288	0.000000270031	0.000000270545	0.000000270654	0.000000262146	0.000000259697	0.000000257101	
64	262144	0.000000292773	0.000000276334	0.000000276268	0.000000260110	0.000000265090	0.000000264718	
128	131072	0.000000339501	0.000000288277	0.000000288259	0.000000268537	0.000000278410	0.000000279362	
256	65536	0.000000450166	0.000000316273	0.000000315068	0.000000285473	0.000000303419	0.000000309877	
512	32768	0.000000652488	0.000000361510	0.000000361765	0.000000319982	0.000000354151	0.000000371698	
1024	16384	0.000001049482	0.000000441749	0.000000447415	0.000000387505	0.000000451382	0.000000494955	
2048	8192	0.000001837921	0.000000614285	0.000000606001	0.000000523361	0.000000659222	0.000000749255	
4096	4096	0.000003413464	0.000000938687	0.000000928477	0.000000798372	0.000001061875	0.000001250059	
8192	2048	0.000006567896	0.000001573535	0.000001560811	0.000001363940	0.000001892109	0.000002233203	
16384	1024	0.000012660498	0.000003462510	0.000003523105	0.000003575088	0.000005096055	0.000004598066	
32768	512	0.000025521543	0.000007426660	0.000007359219	0.000006829004	0.000009904824	0.000008944941	
65536	256	0.000052112344	0.000016920352	0.000016834102	0.000014338555	0.000019949609	0.000017656602	
131072	128	0.000105935000	0.000054291719	0.000054178516	0.000039727891	0.000046394141	0.000040220234	
262144	64	0.000212726562	0.000168271719	0.000169906562	0.000077883750	0.000090778125	0.000076358906	
524288	32	0.000425641875	0.000416400625	0.000417097500	0.000166255000	0.000181347813	0.000153590000	
1048576	16	0.000888264375	0.000919945625	0.000917731250	0.000412812500	0.000424858750	0.000325724375	
2097152	8	0.001837380000	0.001898206250	0.001905310000	0.000795367500	0.000863787500	0.000728592500	
4194304	4	0.004162402500	0.003773457500	0.003782610000	0.002016400000	0.002293040000	0.001852327500	
8388608	2	0.008626170000	0.007506790000	0.007512580000	0.004182875000	0.004425445000	0.003795245000	
