8	2097152	0.000000265840	0.000000264825	0.000000266694	0.000000254363	0.000000262140	0.000000251627	
16	1048576	0.000000287456	0.000000272133	0.000000272251	0.000000255643	0.000000255102	0.000000263581	
32	524288	0.000000331122	0.000000293938	0.000000291477	0.000000261275	0.000000258614	0.000000257641	
64	262144	0.000000417455	0.000000326943	0.000000320137	0.000000273224	0.000000265933	0.000000265507	
128	131072	0.000000590308	0.000000396055	0.000000370941	0.000000299027	0.000000284289	0.000000280737	
256	65536	0.000000934326	0.000000503469	0.000000473253	0.000000357254	0.000000321671	0.000000311306	
512	32768	0.000001623738	0.000000731355	0.000000649185	0.000000466294	0.000000395081	0.000000372781	
1024	16384	0.000003003076	0.000001158761	0.000001012789	0.000000676620	0.000000553022	0.000000495921	
2048	8192	0.000005759386	0.000001976619	0.000001707999	0.000001090792	0.000000856852	0.000000751340	
4096	4096	0.000011279597	0.000003631853	0.000003097927	0.000001916912	0.000001446880	0.000001249727	
8192	2048	0.000022342192	0.000006944038	0.000005867354	0.000003551831	0.000002626938	0.000002243110	
16384	1024	0.000044733008	0.000013924844	0.000011684805	0.000007219424	0.000005260586	0.000004594883	
32768	512	0.000089905898	0.000027815742	0.000023253906	0.000014117891	0.000010254258	0.000008930156	
65536	256	0.000180491016	0.000056294180	0.000046795938	0.000027967695	0.000020298984	0.000017689922	
131072	128	0.000359985703	0.000134806797	0.000111738281	0.000056413672	0.000041203594	0.000038057578	
262144	64	0.000721862656	0.000336019062	0.000272587969	0.000115204844	0.000082747344	0.000076590938	
524288	32	0.001443754062	0.000770574063	0.000615920312	0.000231297812	0.000166070312	0.000170740313	
1048576	16	0.002895880625	0.001596490000	0.001341835000	0.000483440000	0.000352754375	0.000336547500	
2097152	8	0.005800995000	0.003343596250	0.002805205000	0.001013960000	0.000753855000	0.000732407500	
4194304	4	0.011799570000	0.007125665000	0.006181937500	0.002468862500	0.001916330000	0.001845620000	
8388608	2	0.023867920000	0.014761550000	0.013078895000	0.008575625000	0.003883035000	0.003769850000	
