8	2097152	0.000000023060	0.000000023589	0.000000023952	0.000000022981	0.000000023389	0.000000023779	
16	1048576	0.000000025031	0.000000025671	0.000000025462	0.000000023858	0.000000024064	0.000000024913	
32	524288	0.000000027844	0.000000026916	0.000000026595	0.000000025560	0.000000026229	0.000000026514	
64	262144	0.000000040243	0.000000030448	0.000000031106	0.000000033196	0.000000032635	0.000000033262	
128	131072	0.000000068986	0.000000041315	0.000000040217	0.000000048495	0.000000046384	0.000000045532	
256	65536	0.000000116935	0.000000059526	0.000000057604	0.000000084178	0.000000074792	0.000000072473	
512	32768	0.000000217292	0.000000088840	0.000000087590	0.000000144055	0.000000134890	0.000000121575	
1024	16384	0.000001205263	0.000000168469	0.000000448261	0.000000812190	0.000000685154	0.000000583180	
2048	8192	0.000000906302	0.000000291144	0.000000301987	0.000000511434	0.000000461590	0.000000426308	
4096	4096	0.000001594951	0.000000542890	0.000000541629	0.000001003731	0.000000909334	0.000000837217	
8192	2048	0.000003226248	0.000001083998	0.000001041156	0.000001970377	0.000001807268	0.000001671630	
16384	1024	0.000007385639	0.000002373620	0.000002142777	0.000003914742	0.000003534012	0.000003357462	
32768	512	0.000012693604	0.000003933451	0.000003998584	0.000007832316	0.000007284232	0.000006504643	
65536	256	0.000025440746	0.000007928711	0.000007989645	0.000015540238	0.000014240168	0.000012991934	
131072	128	0.000050787945	0.000016715883	0.000017459242	0.000031223977	0.000028407477	0.000026033148	
262144	64	0.000101305078	0.000031801609	0.000035963234	0.000062746453	0.000056302141	0.000052519016	
524288	32	0.000207764281	0.000075900500	0.000073962438	0.000128740094	0.000126357531	0.000110466687	
1048576	16	0.000447761812	0.000248268812	0.000290246875	0.000300411750	0.000282492250	0.000252569375	
2097152	8	0.000856738000	0.000617823750	0.000766449750	0.000570727625	0.000610684500	0.000525231750	
4194304	4	0.001724473500	0.001431223750	0.001823229750	0.001133297500	0.001132052500	0.001026378750	
8388608	2	0.003445181000	0.003752353500	0.003759211500	0.002242090000	0.002054912000	0.002136882000	
